"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"30",-0.470644378180472,-0.530468207407182,-0.687554870166546,"lnorm",NA,100
"31",-0.532363121773675,-0.609653792297205,-0.36546135063732,"lnorm",NA,100
"32",-0.460609054485296,-0.568666821243367,-0.622628165182051,"lnorm",NA,100
"33",-0.464032518529578,-0.551644582866393,-0.47660772065498,"lnorm",NA,100
"34",-0.385295524038995,-0.451261643366547,-0.7407076086153,"lnorm",NA,100
"35",-0.471893341152652,-0.572418568090514,-0.507358892761128,"lnorm",NA,100
"36",-0.457888100116979,-0.573918593610672,-0.48971380649841,"lnorm",NA,100
"37",-0.43709166462362,-0.561170115578611,-0.27104678397547,"lnorm",NA,100
"38",-0.445665642421189,-0.544171243682364,-0.500692888303892,"lnorm",NA,100
"39",-0.534994304754586,-0.642379644733287,-0.480363636811844,"lnorm",NA,100
"40",-0.401172900973075,-0.510812195010231,-0.589039429195567,"lnorm",NA,100
"41",-0.507612591414428,-0.627637725608588,-0.143661469997233,"lnorm",NA,100
"42",-0.520392645703684,-0.610121170273186,-0.41064316269743,"lnorm",NA,100
"43",-0.400146887409166,-0.496110311460244,-0.669487285501883,"lnorm",NA,100
"44",-0.483658153081178,-0.572255793497584,-0.691971325385195,"lnorm",NA,100
